bank,case,seed,model_type,use_macro,optimize,rmse,mae,mape,mse,summary_path,test_predictions_path
BBRI,bilstm_data,72,bilstm,False,False,558.9113022206654,477.8772277832031,9.19532585144043,312381.84375,results_study_full\BBRI\bilstm_data\seed_72\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data\seed_72\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_data,82,bilstm,False,False,436.39254476331286,358.5824890136719,6.860594272613525,190438.453125,results_study_full\BBRI\bilstm_data\seed_82\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data\seed_82\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro,42,bilstm,True,False,666.574522277892,560.009765625,10.71399211883545,444321.59375,results_study_full\BBRI\bilstm_macro\seed_42\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro\seed_42\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro,52,bilstm,True,False,601.4628001796953,483.66436767578125,9.169666290283203,361757.5,results_study_full\BBRI\bilstm_macro\seed_52\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro\seed_52\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro,62,bilstm,True,False,650.9878791114317,571.5594482421875,11.06821346282959,423785.21875,results_study_full\BBRI\bilstm_macro\seed_62\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro\seed_62\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro,72,bilstm,True,False,705.2679012261937,632.4727783203125,12.341057777404785,497402.8125,results_study_full\BBRI\bilstm_macro\seed_72\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro\seed_72\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro,82,bilstm,True,False,613.821406233116,518.71044921875,9.951065063476562,376776.71875,results_study_full\BBRI\bilstm_macro\seed_82\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro\seed_82\BBRI\test_predictions_pytorch.csv
BBRI,lstm_data_ga,42,lstm,False,True,1195.9557893166452,1116.7430419921875,21.950664520263672,1430310.25,results_study_full\BBRI\lstm_data_ga\seed_42\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_data_ga\seed_42\BBRI\test_predictions_pytorch.csv
BBRI,lstm_data_ga,52,lstm,False,True,723.0571165198501,617.8796997070312,11.875858306884766,522811.59375,results_study_full\BBRI\lstm_data_ga\seed_52\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_data_ga\seed_52\BBRI\test_predictions_pytorch.csv
BBRI,lstm_data_ga,62,lstm,False,True,604.3875774285901,497.93524169921875,9.493865013122559,365284.34375,results_study_full\BBRI\lstm_data_ga\seed_62\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_data_ga\seed_62\BBRI\test_predictions_pytorch.csv
BBRI,lstm_data_ga,72,lstm,False,True,397.2944633706843,304.0630798339844,5.730782985687256,157842.890625,results_study_full\BBRI\lstm_data_ga\seed_72\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_data_ga\seed_72\BBRI\test_predictions_pytorch.csv
BBRI,lstm_data_ga,82,lstm,False,True,722.3964242367206,633.8465576171875,12.251814842224121,521856.59375,results_study_full\BBRI\lstm_data_ga\seed_82\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_data_ga\seed_82\BBRI\test_predictions_pytorch.csv
BBRI,lstm_macro_ga,42,lstm,True,True,664.9854086745062,560.8179931640625,10.744322776794434,442205.59375,results_study_full\BBRI\lstm_macro_ga\seed_42\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_macro_ga\seed_42\BBRI\test_predictions_pytorch.csv
BBRI,lstm_macro_ga,52,lstm,True,True,770.7418909725875,688.5923461914062,13.465784072875977,594043.0625,results_study_full\BBRI\lstm_macro_ga\seed_52\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_macro_ga\seed_52\BBRI\test_predictions_pytorch.csv
BBRI,lstm_macro_ga,62,lstm,True,True,658.0788564070418,586.4841918945312,11.412933349609375,433067.78125,results_study_full\BBRI\lstm_macro_ga\seed_62\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_macro_ga\seed_62\BBRI\test_predictions_pytorch.csv
BBRI,lstm_macro_ga,72,lstm,True,True,571.6727374556181,464.8646545410156,8.835886001586914,326809.71875,results_study_full\BBRI\lstm_macro_ga\seed_72\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_macro_ga\seed_72\BBRI\test_predictions_pytorch.csv
BBRI,lstm_macro_ga,82,lstm,True,True,764.906734510816,703.623046875,13.815569877624512,585082.3125,results_study_full\BBRI\lstm_macro_ga\seed_82\BBRI\summary_pytorch.json,results_study_full\BBRI\lstm_macro_ga\seed_82\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_data_ga,42,bilstm,False,True,555.4189297278226,484.5606994628906,9.371514320373535,308490.1875,results_study_full\BBRI\bilstm_data_ga\seed_42\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data_ga\seed_42\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_data_ga,52,bilstm,False,True,748.969124864303,648.7957763671875,12.489892959594727,560954.75,results_study_full\BBRI\bilstm_data_ga\seed_52\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data_ga\seed_52\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_data_ga,62,bilstm,False,True,489.92505804459523,407.6982116699219,7.82218074798584,240026.5625,results_study_full\BBRI\bilstm_data_ga\seed_62\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data_ga\seed_62\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_data_ga,72,bilstm,False,True,314.0749064713703,243.0135955810547,4.625992774963379,98643.046875,results_study_full\BBRI\bilstm_data_ga\seed_72\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data_ga\seed_72\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_data_ga,82,bilstm,False,True,839.5312308068117,753.8348999023438,14.667768478393555,704812.6875,results_study_full\BBRI\bilstm_data_ga\seed_82\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_data_ga\seed_82\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro_ga,42,bilstm,True,True,647.5569231735539,567.895263671875,10.986051559448242,419329.96875,results_study_full\BBRI\bilstm_macro_ga\seed_42\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro_ga\seed_42\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro_ga,52,bilstm,True,True,1087.0638205735668,992.8148803710938,19.371889114379883,1181707.75,results_study_full\BBRI\bilstm_macro_ga\seed_52\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro_ga\seed_52\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro_ga,62,bilstm,True,True,586.3626490918398,506.9703063964844,9.77418327331543,343821.15625,results_study_full\BBRI\bilstm_macro_ga\seed_62\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro_ga\seed_62\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro_ga,72,bilstm,True,True,507.1479228242979,416.8749084472656,7.943748474121094,257199.015625,results_study_full\BBRI\bilstm_macro_ga\seed_72\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro_ga\seed_72\BBRI\test_predictions_pytorch.csv
BBRI,bilstm_macro_ga,82,bilstm,True,True,560.4823257695108,483.3890686035156,9.316158294677734,314140.4375,results_study_full\BBRI\bilstm_macro_ga\seed_82\BBRI\summary_pytorch.json,results_study_full\BBRI\bilstm_macro_ga\seed_82\BBRI\test_predictions_pytorch.csv
BBTN,lstm_data,42,lstm,False,False,117.25513048476813,104.49414825439453,7.893093585968018,13748.765625,results_study_full\BBTN\lstm_data\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data,52,lstm,False,False,124.85012108274064,115.24079132080078,8.659902572631836,15587.552734375,results_study_full\BBTN\lstm_data\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data,62,lstm,False,False,46.816565139749144,38.34540557861328,2.8046834468841553,2191.790771484375,results_study_full\BBTN\lstm_data\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data,72,lstm,False,False,76.15885305358465,64.41741180419922,4.898031234741211,5800.1708984375,results_study_full\BBTN\lstm_data\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data,82,lstm,False,False,34.67144546827223,26.578231811523438,1.9484241008758545,1202.109130859375,results_study_full\BBTN\lstm_data\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro,42,lstm,True,False,49.4314279022276,41.46104431152344,3.0247385501861572,2443.466064453125,results_study_full\BBTN\lstm_macro\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro,52,lstm,True,False,100.05276928014037,87.60128021240234,6.403831481933594,10010.556640625,results_study_full\BBTN\lstm_macro\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro,62,lstm,True,False,72.14293470149208,61.93842697143555,4.5622944831848145,5204.60302734375,results_study_full\BBTN\lstm_macro\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro,72,lstm,True,False,52.53799778196253,41.256011962890625,3.034161329269409,2760.2412109375,results_study_full\BBTN\lstm_macro\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro,82,lstm,True,False,105.43445738793129,83.381103515625,6.014038562774658,11116.4248046875,results_study_full\BBTN\lstm_macro\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data,42,bilstm,False,False,64.00333777307047,56.173614501953125,4.229686260223389,4096.42724609375,results_study_full\BBTN\bilstm_data\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data,52,bilstm,False,False,78.3364139465166,70.68455505371094,5.299210071563721,6136.59375,results_study_full\BBTN\bilstm_data\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data,62,bilstm,False,False,63.914004725099176,57.025630950927734,4.265814781188965,4085.0,results_study_full\BBTN\bilstm_data\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data,72,bilstm,False,False,111.68828693063566,105.37782287597656,7.904072284698486,12474.2734375,results_study_full\BBTN\bilstm_data\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data,82,bilstm,False,False,83.15721004237245,76.31820678710938,5.69950532913208,6915.12158203125,results_study_full\BBTN\bilstm_data\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro,42,bilstm,True,False,52.185953850599255,41.1414794921875,3.0224220752716064,2723.373779296875,results_study_full\BBTN\bilstm_macro\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro,52,bilstm,True,False,72.83375494490862,55.48846435546875,4.020759582519531,5304.755859375,results_study_full\BBTN\bilstm_macro\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro,62,bilstm,True,False,53.098755006149865,42.91110610961914,3.1397528648376465,2819.477783203125,results_study_full\BBTN\bilstm_macro\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro,72,bilstm,True,False,58.01994033573716,45.258026123046875,3.3308420181274414,3366.3134765625,results_study_full\BBTN\bilstm_macro\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro,82,bilstm,True,False,93.8728049843244,78.63311004638672,5.779767990112305,8812.103515625,results_study_full\BBTN\bilstm_macro\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data_ga,42,lstm,False,True,69.14965866125985,58.10447311401367,4.381167888641357,4781.67529296875,results_study_full\BBTN\lstm_data_ga\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data_ga\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data_ga,52,lstm,False,True,109.87063149023264,97.90800476074219,7.361719131469727,12071.5556640625,results_study_full\BBTN\lstm_data_ga\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data_ga\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data_ga,62,lstm,False,True,57.25263751088787,47.868492126464844,3.588406801223755,3277.864501953125,results_study_full\BBTN\lstm_data_ga\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data_ga\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data_ga,72,lstm,False,True,81.54810097995845,71.62815856933594,5.405988693237305,6650.0927734375,results_study_full\BBTN\lstm_data_ga\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data_ga\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,lstm_data_ga,82,lstm,False,True,119.28838480757462,111.79622650146484,8.411469459533691,14229.71875,results_study_full\BBTN\lstm_data_ga\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_data_ga\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro_ga,42,lstm,True,True,382.7821263460456,365.5137634277344,27.839523315429688,146522.15625,results_study_full\BBTN\lstm_macro_ga\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro_ga\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro_ga,52,lstm,True,True,183.77313842411792,167.8968963623047,12.897636413574219,33772.56640625,results_study_full\BBTN\lstm_macro_ga\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro_ga\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro_ga,62,lstm,True,True,235.15687084635653,225.71800231933594,16.923587799072266,55298.75390625,results_study_full\BBTN\lstm_macro_ga\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro_ga\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro_ga,72,lstm,True,True,191.5874372023124,174.7718505859375,13.38382625579834,36705.74609375,results_study_full\BBTN\lstm_macro_ga\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro_ga\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,lstm_macro_ga,82,lstm,True,True,256.678041888082,234.974609375,18.06683921813965,65883.6171875,results_study_full\BBTN\lstm_macro_ga\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\lstm_macro_ga\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data_ga,42,bilstm,False,True,59.24033453929953,54.00331497192383,4.000518321990967,3509.417236328125,results_study_full\BBTN\bilstm_data_ga\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data_ga\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data_ga,52,bilstm,False,True,47.27085198370794,39.07917404174805,2.837905168533325,2234.533447265625,results_study_full\BBTN\bilstm_data_ga\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data_ga\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data_ga,62,bilstm,False,True,26.887754740410525,18.891761779785156,1.3922449350357056,722.9513549804688,results_study_full\BBTN\bilstm_data_ga\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data_ga\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data_ga,72,bilstm,False,True,53.85929567371588,45.45889663696289,3.4077308177948,2900.82373046875,results_study_full\BBTN\bilstm_data_ga\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data_ga\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_data_ga,82,bilstm,False,True,69.95621189023352,59.98225021362305,4.532670021057129,4893.87158203125,results_study_full\BBTN\bilstm_data_ga\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_data_ga\seed_82\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro_ga,42,bilstm,True,True,141.4738339875081,131.2756805419922,9.929239273071289,20014.845703125,results_study_full\BBTN\bilstm_macro_ga\seed_42\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro_ga\seed_42\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro_ga,52,bilstm,True,True,87.37195988988687,72.68013763427734,5.545684814453125,7633.859375,results_study_full\BBTN\bilstm_macro_ga\seed_52\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro_ga\seed_52\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro_ga,62,bilstm,True,True,122.61935352698202,114.87569427490234,8.53570556640625,15035.505859375,results_study_full\BBTN\bilstm_macro_ga\seed_62\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro_ga\seed_62\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro_ga,72,bilstm,True,True,49.513726691286074,38.23519515991211,2.7585465908050537,2451.609130859375,results_study_full\BBTN\bilstm_macro_ga\seed_72\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro_ga\seed_72\BBTN\test_predictions_pytorch.csv
BBTN,bilstm_macro_ga,82,bilstm,True,True,181.4106938516856,175.71170043945312,13.146096229553223,32909.83984375,results_study_full\BBTN\bilstm_macro_ga\seed_82\BBTN\summary_pytorch.json,results_study_full\BBTN\bilstm_macro_ga\seed_82\BBTN\test_predictions_pytorch.csv
BDMN,lstm_data,42,lstm,False,False,84.34325212894923,63.27775573730469,2.369079113006592,7113.7841796875,results_study_full\BDMN\lstm_data\seed_42\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data\seed_42\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data,52,lstm,False,False,134.4187356151478,121.7968521118164,4.58737325668335,18068.396484375,results_study_full\BDMN\lstm_data\seed_52\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data\seed_52\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data,62,lstm,False,False,138.89890658316932,110.31134033203125,4.2386908531188965,19292.90625,results_study_full\BDMN\lstm_data\seed_62\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data\seed_62\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data,72,lstm,False,False,128.90854922191934,101.72309112548828,3.881664991378784,16617.4140625,results_study_full\BDMN\lstm_data\seed_72\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data\seed_72\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data,82,lstm,False,False,117.01416347231219,94.47119140625,3.615212917327881,13692.314453125,results_study_full\BDMN\lstm_data\seed_82\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data\seed_82\BDMN\test_predictions_pytorch.csv
BDMN,lstm_macro,42,lstm,True,False,421.6379519208393,398.30609130859375,15.044453620910645,177778.5625,results_study_full\BDMN\lstm_macro\seed_42\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_macro\seed_42\BDMN\test_predictions_pytorch.csv
BDMN,lstm_macro,52,lstm,True,False,298.55596470762396,269.6390075683594,10.229555130004883,89135.6640625,results_study_full\BDMN\lstm_macro\seed_52\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_macro\seed_52\BDMN\test_predictions_pytorch.csv
BDMN,lstm_macro,62,lstm,True,False,273.9509678984544,224.46072387695312,8.649096488952637,75049.1328125,results_study_full\BDMN\lstm_macro\seed_62\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_macro\seed_62\BDMN\test_predictions_pytorch.csv
BDMN,lstm_macro,72,lstm,True,False,320.5900687599352,281.4205627441406,10.759248733520508,102777.9921875,results_study_full\BDMN\lstm_macro\seed_72\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_macro\seed_72\BDMN\test_predictions_pytorch.csv
BDMN,lstm_macro,82,lstm,True,False,513.3058298909141,498.5748596191406,18.65827751159668,263482.875,results_study_full\BDMN\lstm_macro\seed_82\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_macro\seed_82\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_data,42,bilstm,False,False,142.37353214783286,119.46437072753906,4.53134822845459,20270.22265625,results_study_full\BDMN\bilstm_data\seed_42\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_data\seed_42\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_data,52,bilstm,False,False,164.3627193606415,146.85336303710938,5.558679103851318,27015.103515625,results_study_full\BDMN\bilstm_data\seed_52\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_data\seed_52\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_data,62,bilstm,False,False,78.74352651964477,61.52197265625,2.2303049564361572,6200.54296875,results_study_full\BDMN\bilstm_data\seed_62\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_data\seed_62\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_data,72,bilstm,False,False,214.94319743829996,191.491455078125,7.219656467437744,46200.578125,results_study_full\BDMN\bilstm_data\seed_72\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_data\seed_72\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_data,82,bilstm,False,False,198.90983156634064,183.79629516601562,6.937000274658203,39565.12109375,results_study_full\BDMN\bilstm_data\seed_82\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_data\seed_82\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_macro,42,bilstm,True,False,469.33628335661416,455.1955261230469,17.041778564453125,220276.546875,results_study_full\BDMN\bilstm_macro\seed_42\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_macro\seed_42\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_macro,52,bilstm,True,False,342.90066664779175,313.65972900390625,11.898856163024902,117580.8671875,results_study_full\BDMN\bilstm_macro\seed_52\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_macro\seed_52\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_macro,62,bilstm,True,False,300.2599264595594,277.97833251953125,10.516216278076172,90156.0234375,results_study_full\BDMN\bilstm_macro\seed_62\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_macro\seed_62\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_macro,72,bilstm,True,False,366.44077795736655,337.402099609375,12.801562309265137,134278.84375,results_study_full\BDMN\bilstm_macro\seed_72\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_macro\seed_72\BDMN\test_predictions_pytorch.csv
BDMN,bilstm_macro,82,bilstm,True,False,334.07620996188876,316.1723937988281,11.854138374328613,111606.9140625,results_study_full\BDMN\bilstm_macro\seed_82\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_macro\seed_82\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data_ga,42,lstm,False,True,166.50624636368752,152.32984924316406,5.7585859298706055,27724.330078125,results_study_full\BDMN\lstm_data_ga\seed_42\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data_ga\seed_42\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data_ga,52,lstm,False,True,194.1621121157524,165.72299194335938,6.356895923614502,37698.92578125,results_study_full\BDMN\lstm_data_ga\seed_52\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data_ga\seed_52\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data_ga,62,lstm,False,True,158.27312725949406,135.97341918945312,5.188526630401611,25050.3828125,results_study_full\BDMN\lstm_data_ga\seed_62\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data_ga\seed_62\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data_ga,72,lstm,False,True,79.27491845036802,59.44770050048828,2.172152280807495,6284.5126953125,results_study_full\BDMN\lstm_data_ga\seed_72\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data_ga\seed_72\BDMN\test_predictions_pytorch.csv
BDMN,lstm_data_ga,82,lstm,False,True,198.2056322515836,181.8315887451172,6.886871814727783,39285.47265625,results_study_full\BDMN\lstm_data_ga\seed_82\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_data_ga\seed_82\BDMN\test_predictions_pytorch.csv
BDMN,lstm_macro_ga,42,lstm,True,True,1260.9999008723196,1239.2078857421875,46.29975128173828,1590120.75,results_study_full\BDMN\lstm_macro_ga\seed_42\BDMN\summary_pytorch.json,results_study_full\BDMN\lstm_macro_ga\seed_42\BDMN\test_predictions_pytorch.csv
